Transaction ID,Order ID,Date
FIT50578,50578,07/04/2017 22:26:50
FIT50579,50579,07/04/2017 11:48:35
FIT50580,50580,07/04/2017 11:56:48
FIT50589,50589,07/04/2017 13:32:52
FIT50591,50591,07/04/2017 13:36:59
FIT50591,50591,07/04/2017 13:37:07
FIT50591,50591,07/04/2017 13:37:11
FIT50591,50591,07/04/2017 13:37:15
Fit50594,50594,20/04/2017 12:25:43
MFIT50595,50595,07/04/2017 13:45:29
FIT50597,50597,07/04/2017 13:50:17
FIT50598,50598,07/04/2017 13:52:29
MFIT50599,50599,07/04/2017 14:01:43
MFIT50605,50605,07/04/2017 14:40:11
Fit50605,50605,05/05/2017 18:03:41
MFIT50610,50610,07/04/2017 15:23:34
Fit50613,50613,23/05/2017 14:16:37
FIT50614,50614,07/04/2017 15:34:36
MFIT50615,50615,07/04/2017 15:38:51
MFIT50616,50616,07/04/2017 15:40:13
FIT50617,50617,07/04/2017 15:41:18
FIT50618,50618,07/04/2017 15:49:13
FIT50625,50625,07/04/2017 16:38:44
Fit50629,50629,20/04/2017 12:26:46
FIT50630,50630,07/04/2017 17:12:23
MFIT50632,50632,07/04/2017 17:42:23
Fit50632,50632,05/05/2017 18:02:43
FIT50634,50634,07/04/2017 17:54:35
FIT50635,50635,07/04/2017 17:56:28
FIT50637,50637,07/04/2017 18:02:07
Fit50638,50638,26/04/2017 13:06:47
FIT50639,50639,07/04/2017 18:27:36
FIT50640,50640,07/04/2017 18:28:36
Fit50642,50642,20/04/2017 19:06:41
FIT50644,50644,07/04/2017 18:59:31
FIT50646,50646,08/04/2017 18:25:01
FIT50648,50648,07/04/2017 19:56:11
FIT50649,50649,07/04/2017 20:26:23
FIT50650,50650,07/04/2017 20:38:55
FIT50652,50652,07/04/2017 21:55:45
FIT50653,50653,07/04/2017 22:01:46
FIT50654,50654,07/04/2017 23:24:00
FIT50655,50655,08/04/2017 00:15:11
FIT50656,50656,08/04/2017 00:42:15
FIT50657,50657,08/04/2017 00:45:30
MFIT50658,50658,08/04/2017 01:48:06
MFIT50659,50659,08/04/2017 01:49:14
MFIT50661-R1,50661,08/04/2017 05:10:02
FIT50665,50665,08/04/2017 10:00:29
Fit50670,50670,26/05/2017 11:55:33
FIT50672,50672,08/04/2017 11:21:00
MFIT50673,50673,08/04/2017 11:31:54
MFIT50674,50674,08/04/2017 11:32:26
FIT50675,50675,08/04/2017 11:36:45
FIT50678,50678,08/04/2017 11:54:32
FIT50680,50680,08/04/2017 12:18:55
FIT50680,50680,08/04/2017 12:19:12
MFIT50684,50684,08/04/2017 13:19:26
FIT50685,50685,08/04/2017 13:26:24
FIT50686,50686,08/04/2017 13:27:57
FIT50690,50690,08/04/2017 14:54:02
FIT50693,50693,08/04/2017 14:55:23
FIT50694,50694,08/04/2017 14:55:30
FIT50695,50695,08/04/2017 14:59:42
FIT50697,50697,08/04/2017 15:18:59
FIT50701,50701,08/04/2017 15:39:19
FIT50706,50706,08/04/2017 16:20:27
FIT50710,50710,08/04/2017 16:49:57
FIT50711,50711,08/04/2017 16:55:57
FIT50711,50711,08/04/2017 16:56:59
FIT50712,50712,08/04/2017 20:10:33
Fit50713,50713,20/04/2017 16:05:49
FIT50717,50717,15/04/2017 12:45:37
MFIT50718,50718,08/04/2017 18:08:14
Fit50718,50718,26/05/2017 12:01:39
Fit50721,50721,10/05/2017 16:44:48
MFIT50728,50728,08/04/2017 19:00:11
MFIT50729,50729,08/04/2017 19:10:26
FIT50732,50732,08/04/2017 19:54:23
Fit50736,50736,30/04/2017 15:45:37
Fit50741,50741,23/05/2017 16:05:37
FIT50742,50742,08/04/2017 20:49:12
FIT50744,50744,08/04/2017 21:10:06
FIT50746,50746,08/04/2017 23:53:17
FIT50747,50747,09/04/2017 00:15:09
FIT50748,50748,09/04/2017 07:17:01
FIT50750,50750,09/04/2017 08:23:34
FIT50751,50751,09/04/2017 08:34:39
FIT50752,50752,09/04/2017 08:45:35
MFIT50755,50755,09/04/2017 09:10:48
Fit50758,50758,21/04/2017 17:57:05
MFIT50761-R1,50761,09/04/2017 11:23:47
FIT50763,50763,09/04/2017 12:10:55
FIT50764,50764,09/04/2017 12:12:16
FIT50765,50765,09/04/2017 12:17:13
MFIT50770,50770,09/04/2017 14:37:54
MFIT50771,50771,09/04/2017 14:46:47
MFIT50772,50772,09/04/2017 14:54:14
FIT50773,50773,09/04/2017 14:55:14
MFIT50774,50774,09/04/2017 14:57:16
MFIT50775,50775,09/04/2017 15:01:19
FIT50778,50778,09/04/2017 15:53:23
Fit50780,50780,20/04/2017 19:18:42
MFIT50781,50781,09/04/2017 16:35:38
FIT50782,50782,09/04/2017 16:51:24
FIT50784,50784,09/04/2017 18:03:11
FIT50787,50787,09/04/2017 18:29:49
FIT50787,50787,09/04/2017 21:32:34
MFIT50788,50788,09/04/2017 18:30:52
FIT50789,50789,09/04/2017 18:34:55
FIT50791,50791,09/04/2017 19:34:38
FIT50793,50793,09/04/2017 20:03:18
FIT50794,50794,09/04/2017 20:22:18
Fit50794,50794,24/04/2017 12:12:37
Fit50795,50795,05/06/2017 11:27:50
FIT50796,50796,09/04/2017 20:37:34
FIT50797,50797,09/04/2017 20:53:38
FIT50800,50800,09/04/2017 22:51:46
FIT50801,50801,09/04/2017 22:55:10
FIT50802,50802,09/04/2017 22:56:42
FIT50803,50803,09/04/2017 23:16:04
FIT50804,50804,10/04/2017 00:05:03
FIT50807,50807,10/04/2017 00:56:40
FIT50810,50810,10/04/2017 01:55:53
MFIT50823,50823,10/04/2017 07:01:33
MFIT50823,50823,10/04/2017 07:03:10
MFIT50824,50824,10/04/2017 07:07:22
FIT50826,50826,10/04/2017 08:16:27
FIT50827,50827,10/04/2017 08:29:43
MFIT50830,50830,10/04/2017 09:10:24
FIT50835,50835,10/04/2017 10:32:48
FIT50835,50835,10/04/2017 10:34:23
FIT50836,50836,10/04/2017 10:40:37
FIT50837,50837,10/04/2017 10:40:59
FIT50838,50838,10/04/2017 10:41:45
Fit50839,50839,29/04/2017 18:12:57
MFIT50844,50844,10/04/2017 11:53:26
Fit50844,50844,08/05/2017 20:24:42
FIT50846,50846,10/04/2017 19:56:07
FIT50846,50846,20/04/2017 16:55:47
MFIT50847,50847,10/04/2017 12:16:37
FIT50849,50849,10/04/2017 12:25:13
MFIT50856,50856,10/04/2017 13:13:34
MFIT50860,50860,10/04/2017 13:18:54
FIT50862,50862,10/04/2017 13:21:21
FIT50863,50863,10/04/2017 13:22:10
Fit50865,50865,20/04/2017 12:43:36
FIT50866,50866,10/04/2017 13:54:46
MFIT50871,50871,10/04/2017 14:13:37
FIT50873,50873,10/04/2017 14:18:00
Fit50877.,50877,12/04/2017 13:36:51
FIT50877,50877,13/04/2017 22:46:27
FIT50879,50879,10/04/2017 14:44:55
Fit50881,50881,23/05/2017 14:54:42
FIT50886,50886,10/04/2017 15:28:11
FIT50889,50889,10/04/2017 15:17:43
FIT50891,50891,10/04/2017 15:36:48
FIT50894,50894,10/04/2017 15:42:45
FIT50895,50895,10/04/2017 15:44:20
Fit50899,50899,23/05/2017 15:26:41
Fit50903,50903,23/05/2017 15:27:36
FIT50905,50905,10/04/2017 17:07:31
FIT50908,50908,10/04/2017 17:31:35
FIT50914,50914,10/04/2017 17:53:43
Fit50918,50918,25/04/2017 16:08:40
FIT50919,50919,10/04/2017 18:01:27
FIT50920,50920,10/04/2017 18:03:41
FIT50922,50922,10/04/2017 18:06:35
FIT50922,50922,10/04/2017 18:07:26
FIT50922,50922,10/04/2017 18:08:36
MFIT50923,50923,10/04/2017 18:17:23
MFIT50925,50925,10/04/2017 18:29:20
MFIT50925,50925,10/04/2017 18:33:28
MFIT50926,50926,10/04/2017 18:42:20
Fit50927,50927,04/05/2017 17:37:23
Fit50933,50933,20/04/2017 10:32:36
FIT50934,50934,10/04/2017 19:06:53
MFIT50936,50936,10/04/2017 19:15:23
Fit50936,50936,08/05/2017 20:39:04
Fit50937,50937,21/04/2017 11:06:47
FIT50939,50939,10/04/2017 19:42:03
FIT50944,50944,10/04/2017 20:25:11
FIT50946,50946,10/04/2017 20:27:46
FIT50947,50947,17/04/2017 21:54:31
FIT50948,50948,10/04/2017 20:56:39
FIT50949,50949,10/04/2017 21:02:22
FIT50949,50949,10/04/2017 21:03:58
Fit50949,50949,02/05/2017 14:47:43
FIT50950,50950,10/04/2017 21:07:37
MFIT50952,50952,10/04/2017 21:50:22
Fit50953,50953,26/04/2017 18:24:42
FIT50954,50954,10/04/2017 23:27:20
FIT50956,50956,10/04/2017 23:53:20
FIT50957,50957,11/04/2017 00:07:11
FIT50958,50958,11/04/2017 00:24:09
FIT50959,50959,11/04/2017 01:56:58
FIT50960,50960,11/04/2017 01:59:19
FIT50962,50962,11/04/2017 08:56:27
MFIT50963,50963,11/04/2017 07:59:22
FIT50964,50964,11/04/2017 08:11:35
Fit50965,50965,29/04/2017 17:36:51
FIT50968,50968,11/04/2017 09:36:22
FIT50969,50969,11/04/2017 09:40:38
Fit50969,50969,22/04/2017 12:26:52
Fit50970,50970,25/04/2017 16:07:40
FIT50971,50971,11/04/2017 09:48:54
FIT50971,50971,11/04/2017 09:50:54
MFIT50973,50973,11/04/2017 10:16:19
MFIT50974,50974,11/04/2017 10:19:35
FIT50976,50976,12/04/2017 11:47:39
FIT50977,50977,11/04/2017 11:13:36
FIT50978,50978,11/04/2017 11:23:08
FIT50979,50979,11/04/2017 11:24:26
FIT50980,50980,11/04/2017 11:29:19
Fit50981,50981,21/04/2017 17:12:03
Fit50982,50982,21/04/2017 16:55:32
FIT50989,50989,11/04/2017 12:20:48
FIT50990,50990,11/04/2017 12:22:51
MFIT50994,50994,11/04/2017 12:41:54
Fit50999,50999,23/05/2017 15:41:48
FIT51000,51000,11/04/2017 13:19:04
Fit51000,51000,20/04/2017 18:51:44
FIT51002,51002,11/04/2017 13:40:36
Fit51004,51004,20/04/2017 18:49:34
FIT51006,51006,11/04/2017 14:05:20
FIT51007,51007,11/04/2017 14:12:22
FIT51008,51008,11/04/2017 14:20:03
Fit51009,51009,23/05/2017 16:03:44
FIT51011,51011,11/04/2017 14:34:41
FIT51013,51013,16/04/2017 19:51:12
FIT51016,51016,11/04/2017 15:00:13
FIT51016,51016,11/04/2017 15:05:28
FIT51016,51016,11/04/2017 15:09:32
FIT51016,51016,11/04/2017 16:59:21
FIT51016,51016,11/04/2017 17:01:02
Fit51020,51020,21/04/2017 12:32:37
FIT51021,51021,11/04/2017 15:10:14
FIT51022,51022,11/04/2017 15:28:29
FIT51023,51023,11/04/2017 15:10:57
FIT51025,51025,11/04/2017 15:22:31
FIT51030,51030,11/04/2017 16:17:41
FIT51034,51034,11/04/2017 16:42:14
FIT51036,51036,11/04/2017 16:57:49
FIT51037,51037,11/04/2017 17:04:44
Fit51039,51039,20/04/2017 10:24:45
Fit51042,51042,23/05/2017 16:08:47
FIT51044,51044,11/04/2017 17:39:13
FIT51047,51047,11/04/2017 20:13:28
MFIT51052,51052,11/04/2017 18:09:08
Fit51054,51054,20/04/2017 10:22:36
MFIT51055,51055,11/04/2017 18:21:13
Fit51056,51056,20/04/2017 10:32:40
FIT51063,51063,19/04/2017 11:16:42
FIT51067,51067,11/04/2017 20:35:20
FIT51068,51068,11/04/2017 20:37:11
FIT51069,51069,11/04/2017 20:39:59
FIT51071,51071,11/04/2017 20:42:42
FIT51072,51072,11/04/2017 20:47:27
MFIT51073,51073,11/04/2017 20:52:33
Fit51074,51074,04/05/2017 19:14:46
FIT51075,51075,11/04/2017 22:38:04
FIT51077,51077,11/04/2017 23:39:04
FIT51079,51079,12/04/2017 01:06:24
MFIT51082,51082,12/04/2017 06:43:03
FIT51083,51083,12/04/2017 07:19:30
Fit51084,51084,04/05/2017 16:58:43
MFIT51086,51086,12/04/2017 08:32:19
FIT51087,51087,12/04/2017 09:14:47
Fit51089,51089,20/04/2017 12:07:06
Fit51091,51091,20/04/2017 12:16:46
FIT51092,51092,12/04/2017 10:53:27
MFIT51094,51094,12/04/2017 11:10:08
FIT51095,51095,12/04/2017 11:22:47
Fit51097,51097,20/04/2017 12:45:41
Fit51097,51097,20/04/2017 16:22:58
FIT51098,51098,12/04/2017 11:51:32
FIT51099,51099,12/04/2017 11:53:10
FIT51100,51100,12/04/2017 17:38:52
FIT51101,51101,12/04/2017 12:06:10
FIT51105,51105,12/04/2017 12:11:00
FIT51108,51108,13/04/2017 10:54:50
Fit51109,51109,12/05/2017 11:46:44
FIT51110,51110,12/04/2017 12:42:09
FIT51112,51112,12/04/2017 12:48:36
FIT51113,51113,12/04/2017 13:04:29
FIT51114,51114,12/04/2017 13:09:54
Fit51115,51115,21/04/2017 12:44:38
Fit51116,51116,03/05/2017 18:49:33
FIT51119,51119,14/04/2017 13:18:09
MFIT51121,51121,12/04/2017 15:09:32
Fit51122,51122,25/04/2017 19:11:56
FIT51127,51127,12/04/2017 15:35:38
FIT51129,51129,12/04/2017 15:37:22
FIT51130,51130,12/04/2017 15:39:23
FIT51132,51132,12/04/2017 15:42:52
Fit51135,51135,27/04/2017 20:15:39
FIT51136,51136,12/04/2017 16:22:24
FIT51137,51137,12/04/2017 16:25:31
FIT51138,51138,12/04/2017 16:28:49
FIT51140,51140,12/04/2017 16:29:43
FIT51144,51144,13/04/2017 14:21:25
Fit51145,51145,23/05/2017 16:24:44
FIT51146,51146,12/04/2017 17:03:33
FIT51150,51150,12/04/2017 17:42:02
FIT51151,51151,12/04/2017 22:20:35
FIT51154,51154,12/04/2017 18:29:07
Fit51155,51155,20/04/2017 12:46:42
FIT51157,51157,12/04/2017 18:45:31
FIT51157,51157,12/04/2017 18:51:44
FIT51161,51161,12/04/2017 19:09:54
FIT51163,51163,12/04/2017 19:23:12
FIT51169,51169,12/04/2017 20:14:13
FIT51172,51172,12/04/2017 20:55:15
FIT51173,51173,12/04/2017 21:12:37
FIT51174,51174,12/04/2017 21:45:07
MFIT51177,51177,12/04/2017 22:37:23
FIT51179,51179,12/04/2017 23:08:20
FIT51183,51183,13/04/2017 00:27:11
MFIT51188,51188,13/04/2017 06:46:58
FIT51196,51196,13/04/2017 10:21:55
Fit51199,51199,20/04/2017 12:15:35
FIT51204,51204,13/04/2017 11:19:50
MFIT51205,51205,13/04/2017 11:47:34
FIT51206,51206,13/04/2017 11:52:06
FIT51208,51208,13/04/2017 12:19:51
FIT51209,51209,13/04/2017 15:15:46
FIT51212,51212,13/04/2017 12:48:44
Fit51213,51213,23/05/2017 16:00:03
FIT51215,51215,13/04/2017 13:05:08
FIT51215,51215,13/04/2017 13:12:49
FIT51216,51216,13/04/2017 13:05:50
MFIT51217,51217,13/04/2017 13:16:41
Fit51218,51218,21/04/2017 17:50:51
FIT51219,51219,13/04/2017 13:22:29
FIT51220,51220,13/04/2017 13:27:55
MFIT51221,51221,13/04/2017 13:32:20
Fit51222,51222,21/04/2017 16:54:53
MFIT51226,51226,13/04/2017 15:21:24
FIT51227,51227,13/04/2017 15:23:35
Fit51228,51228,15/04/2017 17:33:29
FIT51229,51229,13/04/2017 15:41:01
FIT51231,51231,13/04/2017 16:11:30
MFIT51232,51232,13/04/2017 16:20:14
Fit51233,51233,20/04/2017 18:40:48
FIT51236,51236,13/04/2017 16:33:16
Fit51240,51240,20/04/2017 19:06:44
FIT51242,51242,13/04/2017 17:28:04
MFIT51249,51249,13/04/2017 18:00:51
MFIT51262,51262,13/04/2017 19:16:03
Fit51265,51265,24/04/2017 15:02:41
Fit51267,51267,21/04/2017 10:48:47
FIT51267,51267,21/04/2017 10:51:20
FIT51269,51269,13/04/2017 20:22:06
FIT51270,51270,13/04/2017 20:30:37
FIT51271,51271,13/04/2017 20:32:22
FIT51272,51272,13/04/2017 21:12:09
FIT51274,51274,13/04/2017 21:22:53
FIT51275,51275,13/04/2017 21:32:04
FIT51277,51277,13/04/2017 22:40:25
MFIT51282,51282,14/04/2017 01:30:17
FIT51286,51286,14/04/2017 07:44:06
Fit51286,51286,20/04/2017 18:43:40
FIT51288,51288,14/04/2017 09:40:33
FIT51288,51288,14/04/2017 09:40:50
FIT51289,51289,14/04/2017 10:15:06
Fit51299,51299,21/04/2017 12:29:44
MFIT51301,51301,14/04/2017 12:47:09
FIT51302,51302,14/04/2017 15:32:18
FIT51305,51305,14/04/2017 12:55:18
FIT51306,51306,14/04/2017 12:58:37
FIT51313,51313,14/04/2017 14:05:29
Fit51314,51314,21/04/2017 17:39:38
FIT51316,51316,14/04/2017 15:13:52
FIT51321,51321,14/04/2017 20:10:21
FIT51322,51322,19/04/2017 07:29:43
FIT51323,51323,17/04/2017 21:44:19
FIT51323,51323,17/04/2017 21:46:50
Fit51324,51324,21/04/2017 10:49:22
FIT51330,51330,14/04/2017 17:30:54
FIT51330,51330,14/04/2017 17:33:49
FIT51330,51330,14/04/2017 17:36:45
FIT51333,51333,14/04/2017 17:37:08
FIT51337,51337,14/04/2017 18:48:25
Fit51342,51342,19/04/2017 14:43:37
Fit51343,51343,21/04/2017 16:47:50
Fit51345,51345,23/05/2017 15:13:45
FIT51347,51347,14/04/2017 20:12:13
MFIT51348,51348,14/04/2017 20:14:32
Fit51348,51348,26/05/2017 14:08:35
Fit51349,51349,20/04/2017 17:32:42
FIT51351,51351,14/04/2017 21:07:08
FIT51352,51352,14/04/2017 21:11:37
FIT51354,51354,14/04/2017 22:54:31
FIT51357,51357,14/04/2017 23:03:16
MFIT51358,51358,14/04/2017 23:05:49
MFIT51360,51360,14/04/2017 23:17:57
Fit51360,51360,26/04/2017 12:16:43
FIT51362,51362,14/04/2017 23:26:23
Fit51363,51363,20/04/2017 17:33:55
MFIT51364,51364,15/04/2017 00:12:02
FIT51366,51366,15/04/2017 00:19:00
MFIT51367,51367,15/04/2017 00:20:43
FIT51368,51368,15/04/2017 00:21:34
FIT51368,51368,15/04/2017 00:23:54
FIT51368,51368,15/04/2017 00:27:47
MFIT51369,51369,15/04/2017 00:25:39
MFIT51370-R1,51370,15/04/2017 00:34:15
FIT51371,51371,15/04/2017 00:55:37
FIT51372,51372,15/04/2017 00:56:10
FIT51373,51373,15/04/2017 00:57:10
FIT51374,51374,15/04/2017 00:58:47
FIT51376,51376,15/04/2017 01:25:27
Fit51382,51382,20/04/2017 18:42:40
Fit51383,51383,02/05/2017 14:21:34
FIT51385,51385,15/04/2017 11:47:34
FIT51386,51386,15/04/2017 14:18:44
Fit51387,51387,23/05/2017 14:46:34
FIT51391,51391,15/04/2017 12:39:31
FIT51397,51397,15/04/2017 22:48:56
FIT51398,51398,15/04/2017 13:29:17
MFIT51399-R1,51399,15/04/2017 13:31:38
MFIT51399-R1,51399,15/04/2017 13:36:21
FIT51401,51401,15/04/2017 14:05:42
FIT51403,51403,15/04/2017 14:17:26
FIT51404,51404,15/04/2017 17:56:45
MFIT51405-R1,51405,15/04/2017 14:34:28
MFIT51405-R1,51405,15/04/2017 14:51:25
Fit51406,51406,22/04/2017 11:22:43
MFIT51407,51407,15/04/2017 14:48:24
MFIT51407-R1,51407,15/04/2017 14:49:24
Fit51409,51409,20/04/2017 10:10:34
FIT51409,51409,21/04/2017 16:51:24
MFIT51410,51410,15/04/2017 14:53:24
MFIT51411-R1,51411,15/04/2017 14:54:42
FIT51412,51412,15/04/2017 15:41:36
FIT51413,51413,15/04/2017 15:44:09
FIT51414,51414,15/04/2017 16:00:18
FIT51415,51415,15/04/2017 16:02:22
Fit51419,51419,24/04/2017 17:13:41
MFIT51424-R1,51424,15/04/2017 17:32:30
FIT51428,51428,22/04/2017 09:44:22
FIT51430,51430,15/04/2017 18:18:48
FIT51432,51432,15/04/2017 18:36:54
FIT51435,51435,15/04/2017 19:34:36
FIT51439,51439,18/04/2017 22:55:46
Fit51439,51439,20/04/2017 15:47:49
FIT51439,51439,21/04/2017 12:24:52
FIT51440,51440,20/04/2017 20:05:46
FIT51442,51442,15/04/2017 19:56:54
MFIT51445,51445,15/04/2017 20:05:35
MFIT51445,51445,15/04/2017 20:07:09
FIT51446,51446,15/04/2017 20:06:51
FIT51449,51449,15/04/2017 20:26:22
FIT51451,51451,15/04/2017 20:40:09
FIT51451,51451,15/04/2017 20:41:04
FIT51454,51454,15/04/2017 22:02:40
FIT51456,51456,16/04/2017 00:49:52
FIT51457,51457,16/04/2017 01:15:59
FIT51458,51458,16/04/2017 09:52:08
FIT51459,51459,16/04/2017 10:14:48
FIT51460,51460,16/04/2017 10:23:37
FIT51461,51461,16/04/2017 10:26:04
FIT51462,51462,16/04/2017 10:29:32
FIT51463,51463,16/04/2017 10:33:14
FIT51469,51469,16/04/2017 12:02:39
FIT51470,51470,16/04/2017 12:41:52
MFIT51471,51471,16/04/2017 12:49:45
FIT51478,51478,16/04/2017 13:56:06
FIT51479,51479,16/04/2017 13:57:00
MFIT51480,51480,16/04/2017 14:03:00
FIT51484,51484,16/04/2017 15:16:26
FIT51485,51485,16/04/2017 15:17:38
FIT51487,51487,16/04/2017 15:44:34
FIT51488,51488,16/04/2017 15:51:17
FIT51489,51489,16/04/2017 16:06:47
MFIT51490,51490,16/04/2017 16:17:59
MFIT51491,51491,16/04/2017 16:18:39
Fit51493,51493,01/06/2017 12:25:46
FIT51497,51497,16/04/2017 17:41:43
FIT51499,51499,16/04/2017 17:42:01
FIT51499,51499,16/04/2017 17:46:03
FIT51500,51500,16/04/2017 18:01:16
FIT51502,51502,16/04/2017 18:31:35
FIT51503,51503,16/04/2017 19:02:14
FIT51504,51504,16/04/2017 18:48:07
FIT51506,51506,16/04/2017 18:59:47
Fit51507,51507,22/04/2017 17:25:26
FIT51509,51509,16/04/2017 19:56:10
MFIT51512,51512,16/04/2017 20:35:15
MFIT51513,51513,16/04/2017 21:55:20
Fit51515,51515,21/04/2017 17:03:41
FIT51516,51516,16/04/2017 22:46:37
FIT51518,51518,16/04/2017 23:30:03
FIT51519,51519,17/04/2017 00:01:27
FIT51520,51520,17/04/2017 00:02:58
MFIT51522,51522,17/04/2017 01:04:42
Fit51522,51522,31/05/2017 11:22:38
FIT51523,51523,17/04/2017 02:03:58
Fit51524,51524,27/04/2017 11:07:34
Fit51527,51527,19/04/2017 14:23:42
FIT51529,51529,17/04/2017 09:00:32
Fit51530,51530,20/04/2017 12:14:56
FIT51533,51533,17/04/2017 11:26:03
FIT51534,51534,17/04/2017 11:35:25
Fit51535,51535,21/04/2017 17:08:45
Fit51536,51536,18/04/2017 19:49:13
FIT51539,51539,17/04/2017 11:57:21
FIT51540,51540,17/04/2017 14:46:00
Fit51559,51559,10/05/2017 16:38:37
FIT51561,51561,17/04/2017 14:03:56
FIT51568,51568,17/04/2017 14:49:30
FIT51569,51569,17/04/2017 14:49:26
FIT51573,51573,17/04/2017 15:10:05
FIT51575,51575,17/04/2017 15:24:20
FIT51577,51577,17/04/2017 15:22:24
FIT51578,51578,17/04/2017 15:30:59
FIT51579,51579,19/04/2017 17:18:23
FIT51580,51580,17/04/2017 15:36:12
Fit51582,51582,26/04/2017 10:57:45
FIT51583,51583,17/04/2017 16:24:17
FIT51584,51584,17/04/2017 16:31:24
FIT51585,51585,17/04/2017 16:31:40
FIT51586,51586,17/04/2017 16:34:33
FIT51587,51587,17/04/2017 16:51:54
Fit51589,51589,26/04/2017 10:52:36
FIT51592,51592,19/04/2017 15:06:58
Fit51598,51598,20/04/2017 15:26:39
FIT51600,51600,17/04/2017 18:21:23
FIT51602,51602,17/04/2017 18:30:49
FIT51607,51607,17/04/2017 18:45:09
FIT51609,51609,17/04/2017 18:59:05
FIT51612,51612,17/04/2017 19:03:06
FIT51614,51614,17/04/2017 19:10:49
FIT51617,51617,17/04/2017 19:12:17
FIT51621,51621,17/04/2017 19:33:06
Fit51622,51622,20/04/2017 18:32:41
FIT51623,51623,17/04/2017 19:38:49
FIT51624,51624,17/04/2017 19:42:32
FIT51625,51625,28/04/2017 20:24:51
MFIT51626,51626,17/04/2017 20:42:42
MFIT51627,51627,17/04/2017 20:42:24
MFIT51629,51629,17/04/2017 20:50:40
FIT51631,51631,17/04/2017 21:56:55
FIT51633,51633,17/04/2017 22:31:35
FIT51635,51635,17/04/2017 22:37:34
MFIT51638,51638,17/04/2017 23:03:46
FIT51639,51639,17/04/2017 23:23:52
FIT51640,51640,17/04/2017 23:27:06
FIT51644,51644,18/04/2017 00:11:12
MFIT51646,51646,18/04/2017 00:43:09
Fit51647,51647,20/04/2017 11:56:33
FIT51651,51651,18/04/2017 06:42:48
FIT51652,51652,18/04/2017 06:56:29
FIT51654,51654,18/04/2017 07:44:17
FIT51656,51656,18/04/2017 08:47:35
FIT51657,51657,18/04/2017 09:36:27
FIT51663,51663,18/04/2017 10:47:36
FIT51664,51664,18/04/2017 11:02:55
FIT51665,51665,18/04/2017 11:17:28
Fit51667,51667,20/04/2017 12:54:44
FIT51667,51667,25/04/2017 21:46:51
FIT51668,51668,18/04/2017 12:20:02
MFIT51671,51671,18/04/2017 12:48:31
Fit51672,51672,21/04/2017 17:14:36
FIT51675,51675,18/04/2017 13:10:25
FIT51675,51675,18/04/2017 13:11:29
Fit51677,51677,20/04/2017 13:13:28
Fit51681,51681,21/04/2017 19:28:17
FIT51682,51682,18/04/2017 13:36:02
FIT51685,51685,18/04/2017 13:41:54
MFIT51686,51686,18/04/2017 13:51:10
MFIT51688,51688,18/04/2017 14:39:44
FIT51689,51689,18/04/2017 14:34:38
MFIT51690-R1,51690,18/04/2017 14:41:10
MFIT51691,51691,18/04/2017 14:44:58
FIT51695,51695,18/04/2017 15:14:15
Fit51697,51697,21/04/2017 17:29:37
FIT51698,51698,18/04/2017 15:27:46
FIT51699,51699,18/04/2017 15:29:45
Fit51701,51701,20/04/2017 09:35:43
FIT51703,51703,18/04/2017 16:10:24
FIT51703,51703,18/04/2017 16:13:25
FIT51707,51707,18/04/2017 16:37:45
FIT51709,51709,18/04/2017 16:39:33
FIT51712,51712,18/04/2017 16:48:23
Fit51712,51712,26/04/2017 12:05:46
MFIT51713-R2,51713,18/04/2017 17:05:07
Fit51714,51714,20/04/2017 17:17:46
FIT51716,51716,18/04/2017 17:22:05
FIT51717,51717,18/04/2017 17:29:04
Fit51721,51721,20/04/2017 11:54:33
MFIT51725,51725,18/04/2017 18:27:54
MFIT51727,51727,18/04/2017 18:34:12
MFIT51727,51727,18/04/2017 18:35:18
MFIT51728,51728,18/04/2017 18:37:24
MFIT51730,51730,18/04/2017 18:39:34
MFIT51730,51730,18/04/2017 18:39:36
Fit51735,51735,22/04/2017 10:45:32
FIT51738,51738,18/04/2017 19:32:26
FIT51739,51739,18/04/2017 19:33:24
FIT51744,51744,18/04/2017 19:59:39
FIT51745,51745,18/04/2017 20:28:43
FIT51747,51747,19/04/2017 14:46:25
FIT51748,51748,19/04/2017 14:59:03
Fit51749,51749,20/04/2017 15:24:49
FIT51751,51751,21/04/2017 23:30:02
FIT51751,51751,21/04/2017 23:50:47
FIT51751,51751,24/04/2017 00:12:33
Fit51752,51752,19/04/2017 14:10:38
Fit51754,51754,19/04/2017 14:15:36
FIT51756,51756,18/04/2017 22:19:07
Fit51757,51757,19/04/2017 14:21:41
Fit51759,51759,19/04/2017 14:54:38
FIT51760,51760,18/04/2017 23:39:34
MFIT51762-R1,51762,19/04/2017 00:43:48
Fit51762,51762,15/05/2017 14:37:40
MFIT51763-R1,51763,19/04/2017 07:55:55
MFIT51765-R1,51765,19/04/2017 08:07:16
MFIT51766-R1,51766,19/04/2017 08:14:00
MFIT51767,51767,19/04/2017 08:17:50
MFIT51767,51767,19/04/2017 08:19:08
FIT51771,51771,19/04/2017 08:59:32
FIT51772,51772,22/04/2017 07:58:59
Fit51773,51773,21/04/2017 16:54:35
Fit51774,51774,26/04/2017 10:49:31
Fit51775,51775,20/04/2017 14:46:43
MFIT51785,51785,19/04/2017 12:41:37
FIT51786,51786,19/04/2017 12:42:17
